id_ruelle,arrondissement,limite_1,limite_2,longueur_m,largeur_m,type_surface,amenagement_vert,condition_surface,condition_drainage,cote_globale,commentaires
104000991,Mercier - Hochelaga-Maisonneuve,rue Bossuet,rue De Cadillac,29,4.6,Béton,0,Très bon,Très bon,1.5,
104000992,Mercier - Hochelaga-Maisonneuve,rue Bossuet,rue De Cadillac,29,4.6,Béton,0,Très bon,Très bon,0.5,
104000993,Mercier - Hochelaga-Maisonneuve,rue Paul-Pau,rue Taillon,29,4.6,Béton,0,Très bon,Très bon,0.5,
104000994,Mercier - Hochelaga-Maisonneuve,rue Du Quesne,rue De Cadillac,29,4.6,Béton,0,Très bon,Très bon,1.5,
104000995,Mercier - Hochelaga-Maisonneuve,rue Du Quesne,rue De Cadillac,29,4.6,Béton,0,Très bon,Très bon,0.5,
104001179,Mercier - Hochelaga-Maisonneuve,boulevard Langelier,avenue de Granby,32,4.6,Béton,0,Passable,Bon,3.5,Revêtement mixte asphalte et gravier
104001180,Mercier - Hochelaga-Maisonneuve,rue Saint-Donat,boulevard Lapointe,36,4,Béton,0,Très bon,Très bon,0.5,
104001181,Mercier - Hochelaga-Maisonneuve,rue Mousseau,rue Joffre,32,4.6,Béton,0,Très bon,Très bon,0.5,
104001182,Mercier - Hochelaga-Maisonneuve,rue Lacordaire,rue Louis-Veuillot,30,4.9,Béton,0,Très bon,Très bon,0.5,
104001183,Mercier - Hochelaga-Maisonneuve,rue Lacordaire,rue Monsabré,30,4.9,Béton,0,Très bon,Très bon,1.5,
104000998,Mercier - Hochelaga-Maisonneuve,rue Baldwin,rue Pierre-Tétreault,37,3.6,Béton,0,Très bon,Très bon,0.5,
104000999,Mercier - Hochelaga-Maisonneuve,rue Paul-Pau,rue Desmarteau,29,4.6,Béton,0,Très bon,Très bon,0.5,
104001000,Mercier - Hochelaga-Maisonneuve,rue Bossuet,rue De Cadillac,28,4.9,Béton,0,Très bon,Très bon,1.5,
104001001,Mercier - Hochelaga-Maisonneuve,avenue Aird,rue Sicard,29,4.6,Asphalte,0,Très bon,Très bon,0.5,
104001002,Mercier - Hochelaga-Maisonneuve,avenue Bilaudeau,avenue Fletcher,22,6.1,Béton,0,Très bon,Très bon,0.5,
104001003,Mercier - Hochelaga-Maisonneuve,rue de Cadillac,rue Bossuet,28,4.9,Béton,0,Très bon,Très bon,0.5,
104001004,Mercier - Hochelaga-Maisonneuve,avenue Pierre-De Coubertin,rue Hochelaga,26,5.2,,,,,,Ruelle sans revêtement (gravier)
104001005,Mercier - Hochelaga-Maisonneuve,rue Des Ormeaux,rue Pierre-Tétreault,30,4.5,Béton,0,Bon,Très bon,2,
104001006,Mercier - Hochelaga-Maisonneuve,rue De Cadillac,rue Du Quesne,28,4.9,Béton,0,Très bon,Très bon,1.5,
104001007,Mercier - Hochelaga-Maisonneuve,rue Aylwin,rue Joliette,30,4.6,Asphalte,0,Très bon,Très bon,0.5,
104001008,Mercier - Hochelaga-Maisonneuve,rue De Cadillac,rue Du Quesne,30,4.6,Béton,0,Très bon,Très bon,0.5,
104001009,Mercier - Hochelaga-Maisonneuve,rue De Cadillac,rue Du Quesne,28,4.9,Béton,0,Très bon,Très bon,0.5,
104001192,Mercier - Hochelaga-Maisonneuve,rue Mousseau,rue Joffre,32,4.6,Béton,0,Très bon,Très bon,0.5,
104000821,Mercier - Hochelaga-Maisonneuve,Avenue georges V,avenue Gonthier,23,4.6,Béton,0,Bon,Très bon,2,Revêtement mixte béton et asphalte
104000822,Mercier - Hochelaga-Maisonneuve,avenue Parkville,boulevard Langelier,29,3.7,Béton,0,Très bon,Très bon,1.5,
104000823,Mercier - Hochelaga-Maisonneuve,boulevard Langelier,avenue Parkville,29,3.7,Béton,0,Très bon,Très bon,0.5,
104000824,Mercier - Hochelaga-Maisonneuve,rue de Rouen,rue Ontario Est,29,3.7,Asphalte,0,Très bon,Très bon,1.5,
104000825,Mercier - Hochelaga-Maisonneuve,avenue Hector,rue De Contrecoeur,30,3.7,Asphalte,0,Très bon,Très bon,0.5,
104000826,Mercier - Hochelaga-Maisonneuve,avenue Hector,rue De Contrecoeur,30,3.7,,,,,,Ruelle sans revêtement (gravier)
104001010,Mercier - Hochelaga-Maisonneuve,rue Davidson,rue Darling,34,4,Asphalte,0,Bon,Très bon,2,
104001011,Mercier - Hochelaga-Maisonneuve,rue Desmarteau,rue Paul-Pau,30,4.5,Béton,0,Très bon,Très bon,0.5,
104001012,Mercier - Hochelaga-Maisonneuve,rue De Cadillac,rue Bossuet,28,4.9,Béton,0,Très bon,Très bon,0.5,
104001013,Mercier - Hochelaga-Maisonneuve,rue De Cadillac,rue Du Quesne,30,4.6,Béton,0,Très bon,Très bon,0.5,
104001014,Mercier - Hochelaga-Maisonneuve,boulevard Pierre-Bernard,rue Mousseau,32,4.2,Béton,0,Très bon,Très bon,0.5,
104001015,Mercier - Hochelaga-Maisonneuve,rue De Cadillac,rue Bossuet,29,4.7,Béton,0,Très bon,Très bon,0.5,
104000828,Mercier - Hochelaga-Maisonneuve,avenue Hector,avenue Gonthier,31,3.5,Béton,0,Très bon,Très bon,0.5,
104000829,Mercier - Hochelaga-Maisonneuve,avenue Haig,rue Lyall,30,3.7,,,,,,Ruelle sans revêtement (gravier)
104000830,Mercier - Hochelaga-Maisonneuve,rue Lyall,avenue Haig,30,3.7,,,,,,Ruelle sans revêtement (gravier)
104000831,Mercier - Hochelaga-Maisonneuve,avenue Haig,rue Hochelaga,30,3.7,,,,,,Ruelle sans revêtement (gravier)
104000832,Mercier - Hochelaga-Maisonneuve,Avenue georges V,avenue Gonthier,24,4.6,Béton,0,Très bon,Très bon,0.5,Revêtement mixte béton et asphalte
104000833,Mercier - Hochelaga-Maisonneuve,avenue Hector,avenue Gonthier,33,3.4,,,,,,Ruelle sans revêtement (gravier) - Bloc de béton à l'entrée rue Hector
104000834,Mercier - Hochelaga-Maisonneuve,rue Hochelaga,avenue Pierre-De Coubertin,22,5.1,Béton,0,Très bon,Très bon,0.5,
104000835,Mercier - Hochelaga-Maisonneuve,avenue Gonthier,Avenue georges V,24,4.6,Béton,0,Très bon,Très bon,0.5,
104000836,Mercier - Hochelaga-Maisonneuve,avenue Émile-Legrand,rue Beauclerk,30,3.7,,,,,,Ruelle sans revêtement (gravier)
104000837,Mercier - Hochelaga-Maisonneuve,rue Taillon,avenue Meese,24,4.6,,,,,,Ruelle sans revêtement (gravier)
104000838,Mercier - Hochelaga-Maisonneuve,rue Darling,rue Davidson,31,3.7,Asphalte,0,Très bon,Très bon,1.5,
104000839,Mercier - Hochelaga-Maisonneuve,rue Darling,rue Saint-Germain,33,3.4,Asphalte,0,Très bon,Très bon,0.5,
104001023,Mercier - Hochelaga-Maisonneuve,rue Du Quesne,avenue de Granby,31,4.4,Béton,0,Très bon,Très bon,1.5,
104000643,Saint-Laurent,boulevard Marcel-Laurin,rue Lindsay,41,3.9,Asphalte,0,Très bon,Très bon,1.5,
104000644,Saint-Laurent,rue Gohier,boulevard Décarie,44,4,Asphalte,0,Très bon,Très bon,2,
104000645,Saint-Laurent,rue Gohier,rue Décarie,44,4,Asphalte,0,Très bon,Très bon,1.5,
104000646,Saint-Laurent,rue Gohier,boulevard Décarie,44,4,Asphalte,0,Très bon,Très bon,1.5,
104000840,Mercier - Hochelaga-Maisonneuve,rue Lyall,avenue Émile-Legrand,31,3.7,,,,,,Ruelle sans revêtement (végétation)
104000841,Mercier - Hochelaga-Maisonneuve,rue Lyall,avenue Émile-Legrand,31,3.7,,,,,,Ruelle sans revêtement (végétation)
104000842,Mercier - Hochelaga-Maisonneuve,rue Davidson,rue Darling,31,3.7,Asphalte,0,Bon,Très bon,2,
104000843,Mercier - Hochelaga-Maisonneuve,avenue Hector,rue De Contrecoeur,31,3.7,Béton,0,Très bon,Très bon,0.5,
104000844,Mercier - Hochelaga-Maisonneuve,avenue Desjardins,avenue De La Salle,31,3.6,Béton,0,Très bon,Très bon,0.5,
104000845,Mercier - Hochelaga-Maisonneuve,rue Darling,rue Davidson,31,3.7,Asphalte,0,Très bon,Très bon,1.5,
104000846,Mercier - Hochelaga-Maisonneuve,avenue Hector,rue De Contrecoeur,31,3.7,Asphalte,0,Très bon,Très bon,1.5,
104000847,Mercier - Hochelaga-Maisonneuve,rue Davidson,rue Darling,31,3.7,Asphalte,0,Très bon,Très bon,0.5,
104000848,Mercier - Hochelaga-Maisonneuve,rue Aylwin,rue Joliette,25,4.6,Asphalte,0,Très bon,Très bon,1.5,
104000652,Saint-Laurent,boulevard Décarie,rue Gohier,46,4.3,Asphalte,0,Bon,Très bon,2.5,
104000653,Saint-Laurent,rue Gohier,rue Cardinal,48,4.3,Asphalte,0,Bon,Très bon,1.5,
104000654,Saint-Laurent,rue Gohier,boulevard Décarie,47,4.4,Asphalte,0,Bon,Très bon,3,
104000655,Saint-Laurent,rue Crevier,rue Cardinal,64,3.8,Asphalte,0,Bon,Très bon,3,
104000656,Saint-Laurent,rue Cardinal,rue Crevier,62,4,Asphalte,0,Très bon,Très bon,1.5,
104000657,Saint-Laurent,rue Cardinal,rue Crevier,63,4,Asphalte,0,Bon,Très bon,2,
104000658,Saint-Laurent,rue Crevier,rue Buchanan,63,4,Asphalte,0,Très bon,Très bon,1.5,
104000853,Mercier - Hochelaga-Maisonneuve,avenue Hector,rue De Contrecoeur,31,3.7,Béton,0,Très bon,Très bon,1.5,
104000854,Mercier - Hochelaga-Maisonneuve,rue Darling,rue Saint-Germain,33,3.4,Asphalte,0,Bon,Très bon,3,Ruelle identifiée verte sans aménagements verts
104000855,Mercier - Hochelaga-Maisonneuve,avenue Hector,avenue Gonthier,29,4,Béton,0,Très bon,Très bon,1.5,
104000856,Mercier - Hochelaga-Maisonneuve,rue Notre-Dame Est,rue Bellerive,23,4.9,Béton,0,Très bon,Très bon,0.5,
104000857,Mercier - Hochelaga-Maisonneuve,avenue Hector,rue De Contrecoeur,31,3.7,Béton,0,Très bon,Très bon,0.5,
104000659,Saint-Laurent,rue Crevier,rue Buchanan,64,4,Asphalte,0,Bon,Très bon,2,
104000660,Saint-Laurent,rue Buchanan,rue Crevier,64,4,Asphalte,0,Très bon,Bon,2,
104000661,Saint-Laurent,rue de l'Église,rue Decelles,38,6.6,Asphalte,0,Bon,Très bon,2,
104000662,Saint-Laurent,avenue Sainte-Croix,rue Basile-Moreau,60,4.3,Asphalte,0,Très bon,Très bon,2,Ruelle utilisée comme entrée privée et encombrée de débris empêchant toute circulation
104000663,Saint-Laurent,rue Ouimet,boulevard Décarie,70,3.7,Pavé uni,0,Très bon,Très bon,0.5,
104000664,Saint-Laurent,rue Buchanan,rue Leduc,71,4,Asphalte,0,Très bon,Très bon,1.5,
104000665,Saint-Laurent,rue Grenet,rue Connaught,72,4,Asphalte,0,Passable,Très bon,3,
104000666,Saint-Laurent,rue Grenet,rue Connaught,72,4,Asphalte,0,Très bon,Très bon,2,
104000667,Saint-Laurent,rue Grenet,rue Connaught,72,4,Asphalte,0,Mauvais,Bon,4,
104000668,Saint-Laurent,rue Grenet,rue Connaught,72,4,Asphalte,0,Très bon,Très bon,2,
104000669,Saint-Laurent,rue Lindsay,rue Leduc,73,4,Asphalte,0,Bon,Très bon,2,
104000670,Saint-Laurent,rue Lindsay,rue Leduc,73,4,Asphalte,0,Très bon,Très bon,1.5,
104000469,Côte-Des-Neiges - Notre-Dame-de-Grâce,boulevard De Maisonneuve Ouest,rue Sherbrooke Ouest,242,4.2,Asphalte,1,Bon,Très bon,2,Ruelle identifiée verte
104000470,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Somerled,rue de Terrebonne,211,5,Béton,0,Très bon,Très bon,0.5,
104000471,Côte-Des-Neiges - Notre-Dame-de-Grâce,boulevard De Maisonneuve Ouest,rue Sherbrooke Ouest,239,4.5,Asphalte,0,Très bon,Très bon,1.5,"Ruelle identifiée verte, sans aménagement vert"
104000472,Côte-Des-Neiges - Notre-Dame-de-Grâce,boulevard De Maisonneuve Ouest,rue Sherbrooke Ouest,240,4.6,Asphalte,0,Bon,Très bon,2,"Pelade concentrée, localisée près de l'accès rue De Maisonneuve"
104000473,Côte-Des-Neiges - Notre-Dame-de-Grâce,boulevard De Maisonneuve Ouest,avenue Belgrave,288,4,Béton,0,Bon,Très bon,2,
104000474,Côte-Des-Neiges - Notre-Dame-de-Grâce,De Terrebonne,avenue de Monkland,282,4.3,,,,,,Ruelle sans revêtement (terre et gravier)
104000475,Côte-Des-Neiges - Notre-Dame-de-Grâce,De Terrebonne,avenue de Monkland,283,4.3,Béton,0,Bon,Très bon,2,Pelade et affaissement concentrés près de l'accès rue De Terrebonne
104000476,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Benny,boulevard Cavendish,199,6.1,Béton,0,Très bon,Très bon,2,
104000477,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Van Horne,avenue Decelles,239,5.4,,,,,,Ruelle sans revêtement (gravier et terre)
104000671,Saint-Laurent,rue Gohier,boulevard Décarie,81,3.7,Asphalte,0,Très bon,Très bon,2,
104000672,Saint-Laurent,boulevard Décarie,rue Ouimet,70,4.3,Asphalte,0,Bon,Très bon,2.5,
104000673,Saint-Laurent,rue Grenet,rue Connaught,72,4.3,Asphalte,0,Très bon,Très bon,0.5,
104000288,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue de Melrose,avenue Regent,29,3.7,Béton,1,Bon,Très bon,2,Ruelle identifiée verte
104000478,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Harley,rue Saint-Jacques,236,6.1,Béton,0,Très bon,Très bon,1.5,
104000479,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Prud'homme,avenue Prud'homme,269,5.6,Asphalte,1,Bon,Très bon,1.5,Ruelle identifiée verte
104000480,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Notre-Dame-De-Grâce,chemin de la Côte-Saint-Antoine,179,8.7,Pavé,1,Très bon,Très bon,0.5,
104000481,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue de Monkland,avenue Notre-Dame-De-GrÔce,379,4.3,Asphalte,0,Très bon,Très bon,1.5,Dégradation et affaissement prononcés du puisard près de la rue Monkland
104000482,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Notre-Dame-De-GrÔce,avenue de Monkland,382,4.3,,,,,,Ruelle sans revêtement (terre)
104000483,Côte-Des-Neiges - Notre-Dame-de-Grâce,rue Snowdon,chemin de la Côte-Saint-Luc,366,4.6,Asphalte,0,Très bon,Très bon,0.5,
104000484,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Isabella,boulevard Décarie,289,6,Béton,0,Très bon,Très bon,2,"Revêtement mixte asphalte, béton et gravier"
104000485,Côte-Des-Neiges - Notre-Dame-de-Grâce,rue Légaré,avenue Van Horne,295,5.9,Asphalte,,,,,Ruelle sans revêtement (gravier)
104000486,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue de Darlington,avenue Wilderton,262,7.3,Asphalte,0,Très bon,Très bon,1.5,Zone de construction occupant une partie de la ruelle
104000487,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Dupuis,avenue Isabella,327,6,,,,,,Ruelle sans revêtement (terre et gravier)
104000295,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Old Orchard,avenue Marcil,31,3.7,Asphalte,0,Très bon,Très bon,0.5,
104000296,Côte-Des-Neiges - Notre-Dame-de-Grâce,avenue Marcil,avenue d'Oxford,31,3.7,Béton,0,Très bon,Très bon,2,"Ruelle identifiée verte, sans aménagement vert"
104000297,Côte-Des-Neiges - Notre-Dame-de-Grâce,boulevard Décarie,avenue Prud'homme,38,3,Asphalte,0,Mauvais,Très bon,3.5,
